pattern_id,point_index,x,z
pat_13,5,-1.6177956913502358,-3.4039612965702335
pat_13,6,-1.5517632141522668,-2.9294773495955293
pat_13,7,-1.4857307369542982,-2.4969367465203693
pat_13,8,-1.4196982597563292,-2.1045546642000863
pat_13,9,-1.3536657825583607,-1.7505462794900228
pat_13,10,-1.2876333053603919,-1.4331267692455156
pat_13,11,-1.2216008281624229,-1.150511310321903
pat_13,12,-1.1555683509644543,-0.9009150795745252
pat_13,13,-1.0895358737664855,-0.68255325385872
pat_13,14,-1.0235033965685165,-0.4936410100298267
pat_13,15,-0.9574709193705478,-0.33239352494318364
pat_13,16,-0.891438442172579,-0.1970259754541295
pat_13,17,-0.8254059649746102,-0.08575353841800279
pat_13,18,-0.7593734877766415,0.00320860930985737
pat_13,19,-0.6933410105786725,0.07164529087411274
pat_13,20,-0.6273085333807038,0.12134132941942417
pat_13,21,-0.5612760561827348,0.1540815480904534
pat_13,22,-0.4952435789847661,0.17165077003186138
pat_13,23,-0.42921110178679717,0.17583381838830967
pat_13,24,-0.3631786245888285,0.16841551630445942
pat_13,25,-0.29714614739085954,0.151180686924972
pat_13,26,-0.23111367019289086,0.12591415339450873
pat_13,27,-0.1650811929949219,0.09440073885773081
pat_13,28,-0.09904871579695325,0.058425266459299754
pat_13,29,-0.03301623859898429,0.019772559343876596
pat_13,30,0.0330162385989844,-0.019772559343877064
pat_13,31,0.09904871579695335,-0.05842526645930021
pat_13,32,0.16508119299492205,-0.09440073885773127
pat_13,33,0.23111367019289072,-0.12591415339450907
pat_13,34,0.2971461473908597,-0.15118068692497239
pat_13,35,0.3631786245888284,-0.16841551630445975
pat_13,36,0.42921110178679706,-0.17583381838831
pat_13,37,0.495243578984766,-0.17165077003186172
pat_13,38,0.5612760561827349,-0.15408154809045363
pat_13,39,0.6273085333807038,-0.12134132941942437
pat_13,40,0.6933410105786723,-0.07164529087411306
pat_13,41,0.7593734877766413,-0.0032086093098576845
pat_13,42,0.8254059649746102,0.08575353841800279
pat_13,43,0.8914384421725791,0.19702597545412984
pat_13,44,0.9574709193705475,0.33239352494318336
pat_13,45,1.0235033965685165,0.49364101002982685
pat_13,46,1.0895358737664855,0.6825532538587207
pat_13,47,1.1555683509644543,0.9009150795745262
pat_13,48,1.2216008281624229,1.1505113103219027
pat_13,49,1.2876333053603919,1.4331267692455152
pat_13,50,1.353665782558361,1.750546279490023
pat_13,51,1.4196982597563292,2.104554664200085
pat_13,52,1.4857307369542982,2.4969367465203693
pat_13,53,1.5517632141522673,2.9294773495955315
pat_13,54,1.617795691350236,3.4039612965702353
pat_13,55,1.6838281685482046,3.9221734105891364
pat_13,56,1.7498606457461734,4.485898514796905
pat_13,57,1.8158931229441424,5.096921432338199
pat_13,58,1.8819256001421114,5.757026986357679
pat_13,59,1.9479580773400798,6.468
pat_14,0,-6.468,3.1928679815275385
pat_14,1,-6.248745762711865,2.9421740338490454
pat_14,2,-6.029491525423729,2.6950921511166217
pat_14,3,-5.8102372881355935,2.4493963853455276
pat_14,4,-5.590983050847457,2.2032408465473368
pat_14,5,-5.371728813559322,1.9552342903641629
pat_14,6,-5.152474576271186,1.7044963346503001
pat_14,7,-4.933220338983051,1.450693033434856
pat_14,8,-4.713966101694915,1.194050370813619
pat_14,9,-4.49471186440678,0.9353451295169789
pat_14,10,-4.275457627118644,0.6758735031313838
pat_14,11,-4.056203389830508,0.41739872027321423
pat_14,12,-3.8369491525423736,0.1620797970865537
pat_14,13,-3.617694915254238,-0.08761570300808398
pat_14,14,-3.3984406779661023,-0.32901137716143214
pat_14,15,-3.1791864406779666,-0.5593301296036448
pat_14,16,-2.959932203389831,-0.7758063868926273
pat_14,17,-2.7406779661016953,-0.9757978475749459
pat_14,18,-2.52142372881356,-1.156892250744904
pat_14,19,-2.302169491525424,-1.3170048492608117
pat_14,20,-2.082915254237289,-1.4544626489782018
pat_14,21,-1.8636610169491525,-1.5680720101107253
pat_14,22,-1.6444067796610173,-1.657166879122798
pat_14,23,-1.4251525423728812,-1.7216357022281266
pat_14,24,-1.205898305084746,-1.7619259329893229
pat_14,25,-0.98664406779661,-1.7790259518781935
pat_14,26,-0.7673898305084748,-1.7744251283804378
pat_14,27,-0.5481355932203387,-1.7500536394316897
pat_14,28,-0.3288813559322035,-1.7082044759660453
pat_14,29,-0.10962711864406742,-1.6514407890904765
pat_14,30,0.10962711864406778,-1.582492319786283
pat_14,31,0.32888135593220386,-1.5041450971451298
pat_14,32,0.5481355932203391,-1.4191288621483162
pat_14,33,0.7673898305084743,-1.3300067659028147
pat_14,34,0.9866440677966104,-1.2390717993427205
pat_14,35,1.2058983050847456,-1.1482541394036676
pat_14,36,1.4251525423728808,-1.059043155571357
